circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BIGD/20QBT_45CYC_.1D1_.2D2_7,20,hybrid_sabre_adopted,32,166,147,166,0.3314197880323483,0.003545416376514548,246.0,0.381,32,166,147,0.3314197880323483,0.003545416376514548,246.0,27,143,125,0.36891608848943425,0.0037196577527288804,280.0
queko_BIGD/20QBT_45CYC_.1D1_.2D2_8,20,hybrid_sabre_adopted,38,190,173,190,0.3049791254686965,0.00336878122047829,296.0,0.572,38,190,173,0.3049791254686965,0.00336878122047829,296.0,25,127,126,0.4675538939327419,0.0032712736477743033,274.0
queko_BIGD/20QBT_45CYC_.1D1_.2D2_9,20,hybrid_sabre_adopted,35,179,166,179,0.33576337202191847,0.0032161539034871573,328.0,0.378,35,179,166,0.33576337202191847,0.0032161539034871573,328.0,27,139,182,0.40530117589971476,0.0035966528815787706,290.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_0,20,rl_multistart_routed,49,252,195,252,0.21253529636231505,0.0033568535277546073,342.0,0.544,53,264,216,0.16192114072533992,0.0037846281371129173,392.0,37,186,160,0.30460727758224443,0.0034757156214043653,394.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_1,20,rl_multistart_routed,51,266,254,266,0.19960634377182077,0.003105141091208211,378.0,0.342,59,290,269,0.1577163101451318,0.0035302732834708982,474.0,38,201,140,0.27545939356881294,0.0034660471359592004,422.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_2,20,hybrid_sabre_adopted,55,268,242,268,0.19159618046503357,0.0035284954518115014,386.0,0.367,55,268,242,0.19159618046503357,0.0035284954518115014,386.0,45,222,181,0.25888773769175566,0.003437901192730021,406.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_3,20,rl_multistart_routed,49,258,194,258,0.18720025420704423,0.003650966510605575,380.0,0.421,68,315,241,0.1274044768405544,0.003627198449287066,504.0,42,209,186,0.2607928150640288,0.0033691760593831978,454.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_4,20,hybrid_sabre_adopted,54,277,241,277,0.17177062024264025,0.0033270025796962523,452.0,0.351,54,277,241,0.17177062024264025,0.0033270025796962523,452.0,46,225,233,0.2320799837099442,0.0034895735477400306,378.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_5,20,hybrid_sabre_adopted,47,248,220,248,0.19794850004377637,0.003458106091516135,408.0,0.434,47,248,220,0.19794850004377637,0.003458106091516135,408.0,34,187,151,0.3121093876563775,0.0034634487102966935,332.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_6,20,hybrid_sabre_adopted,52,259,225,259,0.1981515136723151,0.003321599918504219,394.0,0.605,52,259,225,0.1981515136723151,0.003321599918504219,394.0,35,182,198,0.31303687789959106,0.003472894992971363,382.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_7,20,hybrid_sabre_adopted,51,264,234,264,0.17699332984435043,0.003713308743976255,406.0,0.35,51,264,234,0.17699332984435043,0.003713308743976255,406.0,36,183,186,0.3276209718542761,0.0032844793607200128,422.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_8,20,hybrid_sabre_adopted,49,252,232,252,0.20452940900563463,0.003492396320740539,440.0,0.418,49,252,232,0.20452940900563463,0.003492396320740539,440.0,29,168,130,0.36109489109702353,0.0034384240557696496,308.0
queko_BIGD/20QBT_45CYC_.1D1_.3D2_9,20,rl_multistart_routed,58,281,232,281,0.16819564947509202,0.003377482824261619,346.0,0.57,66,305,294,0.14867267467765444,0.003537136441869293,444.0,46,219,179,0.2576262465503961,0.003239038845723509,424.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_0,20,rl_multistart_routed,63,313,297,313,0.1374549018776638,0.003414784551770671,438.0,0.654,65,319,265,0.13341888581179,0.0034868368157193286,536.0,47,241,206,0.23123228898385445,0.0035321587778797876,486.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_1,20,hybrid_sabre_adopted,84,400,364,400,0.06986206873787343,0.0038073412027047255,624.0,0.396,84,400,364,0.06986206873787343,0.0038073412027047255,624.0,45,245,207,0.22920231060536433,0.0033095719933868514,418.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_2,20,rl_multistart_routed,69,343,320,343,0.11265637662477682,0.0033892802939953066,468.0,0.432,73,355,361,0.10951370485531256,0.003390360323886134,490.0,59,277,275,0.17103285122327958,0.003581565277806784,552.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_3,20,hybrid_sabre_adopted,81,389,346,389,0.09046491154834294,0.003564869504915008,534.0,0.362,81,389,346,0.09046491154834294,0.003564869504915008,534.0,56,274,234,0.17205861401684908,0.003536865333562068,526.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_4,20,hybrid_sabre_adopted,66,334,266,334,0.11649655649565752,0.003585055351953432,510.0,0.408,66,334,266,0.11649655649565752,0.003585055351953432,510.0,53,253,212,0.19963014569668305,0.003404126107213422,538.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_5,20,hybrid_sabre_adopted,63,321,362,321,0.12766206823787987,0.0035726712857992757,468.0,0.392,63,321,362,0.12766206823787987,0.0035726712857992757,468.0,53,259,215,0.19094919986467948,0.003530530399352081,522.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_6,20,rl_multistart_routed,67,351,378,351,0.10937539269281993,0.0032604189437611475,532.0,0.453,76,378,311,0.0936144844141325,0.0034053555702805707,590.0,52,270,208,0.1748999517286369,0.003416839034685644,484.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_7,20,hybrid_sabre_adopted,85,407,324,407,0.07522628279059487,0.0036007814361924723,644.0,0.53,85,407,324,0.07522628279059487,0.0036007814361924723,644.0,65,295,231,0.15501317315932578,0.0034052383445665564,498.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_8,20,hybrid_sabre_adopted,70,346,321,346,0.11768149829727836,0.0034221105505104236,516.0,0.364,70,346,321,0.11768149829727836,0.0034221105505104236,516.0,48,234,232,0.2266349930325088,0.003539822182175211,546.0
queko_BIGD/20QBT_45CYC_.1D1_.4D2_9,20,rl_multistart_routed,63,315,253,315,0.13924442272398474,0.003438199250847857,460.0,0.572,67,327,246,0.12962695475674604,0.0034156048152449974,510.0,37,209,138,0.28026401565964093,0.0033889650780184683,372.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_0,20,rl_multistart_routed,98,463,418,463,0.058990597653577406,0.0033140976358712517,588.0,0.407,101,472,404,0.05383716254628218,0.003538654333586416,760.0,75,338,285,0.12175861704593986,0.003501668329090843,560.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_1,20,rl_multistart_routed,82,415,362,415,0.06488115759584603,0.003723913299801184,544.0,0.441,99,466,343,0.059534884671642814,0.003470886057810373,698.0,65,316,256,0.13353007898720132,0.0035323703975813033,552.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_2,20,hybrid_sabre_adopted,103,480,422,480,0.05122668058512992,0.0034437753521422373,682.0,0.483,103,480,422,0.05122668058512992,0.0034437753521422373,682.0,74,343,293,0.11935054681246342,0.0033910869614094162,694.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_3,20,rl_multistart_routed,87,434,410,434,0.0651619350998376,0.0033725627454633715,582.0,0.467,105,488,402,0.045799483341753655,0.003616783852474166,734.0,72,359,270,0.10278387785552451,0.003567298951449351,634.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_4,20,hybrid_sabre_adopted,91,442,366,442,0.06536590654008981,0.0034207289426253455,658.0,0.486,91,442,366,0.06536590654008981,0.0034207289426253455,658.0,70,325,280,0.14555067963679644,0.003257405290592787,632.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_5,20,hybrid_sabre_adopted,106,495,421,495,0.0430171865223859,0.0036965766256411917,634.0,0.441,106,495,421,0.0430171865223859,0.0036965766256411917,634.0,76,355,288,0.09957217111064899,0.0037043042216562882,686.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_6,20,hybrid_sabre_adopted,84,425,393,425,0.07325402640341724,0.003444643877713327,596.0,0.464,84,425,393,0.07325402640341724,0.003444643877713327,596.0,75,356,298,0.10413296298164244,0.0036282413394286765,646.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_7,20,hybrid_sabre_adopted,83,428,340,428,0.0684800970882298,0.003434272260597226,704.0,0.466,83,428,340,0.0684800970882298,0.003434272260597226,704.0,77,362,328,0.11376825197797012,0.0033376907211008925,592.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_8,20,hybrid_sabre_adopted,105,498,475,498,0.03969325893125299,0.0034668147741448003,752.0,0.413,105,498,475,0.03969325893125299,0.0034668147741448003,752.0,84,401,335,0.06669318184080532,0.003538166515233899,664.0
queko_BIGD/20QBT_45CYC_.1D1_.5D2_9,20,hybrid_sabre_adopted,81,408,298,408,0.08268308270328203,0.003349127243811072,616.0,0.635,81,408,298,0.08268308270328203,0.003349127243811072,616.0,68,335,257,0.11987096745008098,0.0035633531298394357,636.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_0,20,hybrid_sabre_adopted,110,524,394,524,0.03444235568225029,0.00370491304195202,754.0,0.366,110,524,394,0.03444235568225029,0.00370491304195202,754.0,90,424,348,0.07199632724034417,0.0036357234481219753,824.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_1,20,hybrid_sabre_adopted,104,498,442,498,0.04282979826605331,0.0034907116960932833,788.0,0.355,104,498,442,0.04282979826605331,0.0034907116960932833,788.0,87,409,318,0.08211932184418838,0.0034240697710072386,742.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_2,20,hybrid_sabre_adopted,110,534,444,534,0.03398836558970766,0.0034353159691447384,696.0,0.423,110,534,444,0.03398836558970766,0.0034353159691447384,696.0,89,413,393,0.07851002952458191,0.0033959956170852798,836.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_3,20,rl_multistart_routed,106,518,443,518,0.036223119728918445,0.003423532296855471,700.0,0.366,113,539,457,0.040947352225632005,0.003358047746401204,826.0,46,276,247,0.18573772983223447,0.0033948946524671023,634.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_4,20,hybrid_sabre_adopted,103,503,395,503,0.044929534886480084,0.0034416237191647824,754.0,0.353,103,503,395,0.044929534886480084,0.0034416237191647824,754.0,79,385,337,0.09636880041422127,0.0034578579939769363,664.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_5,20,hybrid_sabre_adopted,99,491,380,491,0.05030579721004237,0.003391191894263826,686.0,0.352,99,491,380,0.05030579721004237,0.003391191894263826,686.0,78,378,297,0.0894230978611636,0.003575673494657185,668.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_6,20,hybrid_sabre_adopted,109,525,445,525,0.0302204772437063,0.0037135874296531763,934.0,0.382,109,525,445,0.0302204772437063,0.0037135874296531763,934.0,90,418,356,0.07004617624431345,0.0035098684812648957,784.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_7,20,hybrid_sabre_adopted,112,538,446,538,0.03314886962749589,0.003443555780685759,770.0,0.65,112,538,446,0.03314886962749589,0.003443555780685759,770.0,83,399,308,0.07171600775430863,0.0037242569354749757,698.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_8,20,hybrid_sabre_adopted,92,466,335,466,0.051921346432280475,0.0035754977537367292,640.0,0.356,92,466,335,0.051921346432280475,0.0035754977537367292,640.0,79,381,322,0.0892040178299768,0.0034918280297264325,754.0
queko_BIGD/20QBT_45CYC_.1D1_.6D2_9,20,hybrid_sabre_adopted,83,433,306,433,0.06510255808470941,0.003535830169025411,774.0,0.356,83,433,306,0.06510255808470941,0.003535830169025411,774.0,56,308,256,0.13589391222903463,0.003658396370773364,688.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_0,20,hybrid_sabre_adopted,136,657,588,657,0.015421651116182537,0.003477735312801557,992.0,0.409,136,657,588,0.015421651116182537,0.003477735312801557,992.0,104,479,388,0.051273707816454114,0.0033771613311788227,948.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_1,20,hybrid_sabre_adopted,110,535,475,535,0.03284044322148266,0.0035143657374998457,610.0,0.361,110,535,475,0.03284044322148266,0.0035143657374998457,610.0,88,411,405,0.08277801727047601,0.0033954505749701253,658.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_2,20,hybrid_sabre_adopted,105,522,496,522,0.03707180232242045,0.0034757252720111578,770.0,0.391,105,522,496,0.03707180232242045,0.0034757252720111578,770.0,90,419,384,0.07610581677053964,0.0033701693637175657,812.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_3,20,rl_multistart_routed,127,608,528,608,0.022224525621540283,0.0034735268738792543,764.0,0.377,133,626,514,0.02166324099157433,0.003425037169452483,948.0,100,465,404,0.05825796536519726,0.003435252295350567,986.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_4,20,hybrid_sabre_adopted,117,554,445,554,0.030340680030524408,0.0034030211526921684,904.0,0.429,117,554,445,0.030340680030524408,0.0034030211526921684,904.0,89,422,332,0.07410552089891558,0.0034805197610731755,722.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_5,20,hybrid_sabre_adopted,102,523,393,523,0.040985391501760164,0.003412839515951087,856.0,0.429,102,523,393,0.040985391501760164,0.003412839515951087,856.0,79,392,294,0.0869565496632569,0.00345567212437939,734.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_6,20,hybrid_sabre_adopted,129,626,440,626,0.017963058229314356,0.0035659091762961755,926.0,0.555,129,626,440,0.017963058229314356,0.0035659091762961755,926.0,98,475,370,0.053818564863733286,0.0034219557234050476,984.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_7,20,hybrid_sabre_adopted,121,594,511,594,0.025818919282715284,0.0033270532649997352,730.0,0.645,121,594,511,0.025818919282715284,0.0033270532649997352,730.0,98,481,408,0.052612073837038996,0.003333452535144622,984.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_8,20,rl_multistart_routed,121,586,517,586,0.023659619628326176,0.003472392904599598,880.0,0.572,129,610,522,0.02316581568396786,0.003452730243883965,828.0,100,485,342,0.05359652217764769,0.0033539865533063836,792.0
queko_BIGD/20QBT_45CYC_.1D1_.7D2_9,20,hybrid_sabre_adopted,122,605,558,605,0.021192380621943046,0.003468635355718636,792.0,0.551,122,605,558,0.021192380621943046,0.003468635355718636,792.0,94,461,393,0.05910605478752284,0.0033827050580704948,802.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_0,20,hybrid_sabre_adopted,9,62,95,62,0.6538589686878499,0.003930017327425689,112.0,0.543,9,62,95,0.6542624105177077,0.003930017327425689,112.0,6,45,42,0.726421816287105,0.003710790398958464,88.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_1,20,hybrid_sabre_adopted,14,85,132,85,0.5518139489655686,0.0037793757994489022,168.0,0.411,14,85,132,0.5518139489655686,0.0037793757994489022,168.0,9,56,77,0.7017210359469581,0.003286665202409345,150.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_2,20,hybrid_sabre_adopted,10,65,63,65,0.6671302021883214,0.0035043446682822147,116.0,0.52,10,65,63,0.6671302021883214,0.0035043446682822147,116.0,8,49,64,0.7378672358118697,0.003357476593568785,126.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_3,20,hybrid_sabre_adopted,10,71,106,71,0.6017172676390465,0.003713825427887063,100.0,0.41,10,71,106,0.6017172676390465,0.003713825427887063,100.0,7,48,67,0.7305844925757587,0.0034837705209508235,174.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_4,20,rl_multistart_routed,19,96,89,96,0.539128650809805,0.003609120935868029,122.0,0.399,19,96,82,0.5342590113494572,0.003516037428600244,142.0,7,52,69,0.7278364028135094,0.0032624076233105084,138.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_5,20,hybrid_sabre_adopted,17,86,74,86,0.5772259729204731,0.0032402596788660538,136.0,0.362,17,86,74,0.5772259729204731,0.0032402596788660538,136.0,6,45,67,0.7299069346445213,0.0035751581409581607,102.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_6,20,hybrid_sabre_adopted,13,78,91,78,0.584690530132596,0.003749951924017463,128.0,0.361,13,78,91,0.5845741706370996,0.003749951924017463,128.0,8,53,84,0.7116726213082971,0.0034222604826316394,152.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_7,20,hybrid_sabre_adopted,7,62,87,62,0.6301168314345377,0.0036806845717376442,116.0,0.359,7,62,87,0.6301168314345377,0.0036806845717376442,116.0,5,42,55,0.7527522884844985,0.0036109592025710606,188.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_8,20,rl_multistart_routed,8,59,75,59,0.6444305684832004,0.003557166481340101,92.0,0.381,10,65,80,0.658442541867956,0.0035007818406513408,114.0,7,48,52,0.7076381790971715,0.00381476877600205,94.0
queko_BIGD/20QBT_45CYC_.2D1_.1D2_9,20,hybrid_sabre_adopted,13,76,121,76,0.6228645209857152,0.0034668532774377258,158.0,0.556,13,76,121,0.6228645209857152,0.0034668532774377258,158.0,7,42,45,0.7548074244256823,0.003329185341397796,130.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_0,20,hybrid_sabre_adopted,38,186,144,186,0.2732574200305566,0.0038563258792105905,264.0,0.591,38,186,144,0.2732574200305566,0.0038563258792105905,264.0,30,150,172,0.3986787594911245,0.003229064828057444,290.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_1,20,rl_multistart_routed,39,201,189,201,0.26356328243472127,0.0034492206406537876,264.0,0.526,39,201,192,0.2818907525708822,0.0034497896579207105,312.0,27,147,141,0.398352988892974,0.003380317060975924,334.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_2,20,hybrid_sabre_adopted,33,163,146,163,0.3637105278104187,0.0033168851990515668,206.0,0.474,33,163,146,0.3637105278104187,0.0033168851990515668,206.0,22,116,108,0.49855757893800723,0.003497173996707937,188.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_3,20,hybrid_sabre_adopted,29,159,185,159,0.3538295995322128,0.0037332136633682613,268.0,0.517,29,159,185,0.3538295995322128,0.0037332136633682613,268.0,18,102,127,0.5214990023226005,0.003591459916048323,292.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_4,20,hybrid_sabre_adopted,35,185,193,185,0.30704210774664925,0.00329252842984122,348.0,0.588,35,185,193,0.30704210774664925,0.00329252842984122,348.0,24,138,105,0.40157525565015034,0.003657112871532237,282.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_5,20,hybrid_sabre_adopted,35,183,178,183,0.3169842319511296,0.003576985625720277,280.0,0.368,35,183,178,0.3169842319511296,0.003576985625720277,280.0,25,131,103,0.42656703212506736,0.0037524413226421756,266.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_6,20,rl_multistart_routed,37,187,169,187,0.2886210812447785,0.003312012985754133,242.0,0.598,37,187,181,0.31091756601253634,0.003257984779343415,258.0,22,124,118,0.4520408148072872,0.003497386949818638,320.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_7,20,hybrid_sabre_adopted,36,190,220,190,0.287584021805624,0.003216325252231172,328.0,0.498,36,190,220,0.287584021805624,0.003216325252231172,328.0,31,161,129,0.3785917393635469,0.0034163282037635774,280.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_8,20,hybrid_sabre_adopted,40,202,175,202,0.2789613948745424,0.0035231204455586007,296.0,0.529,40,202,175,0.2789613948745424,0.0035231204455586007,296.0,26,144,118,0.4383912345348037,0.0030396705730974124,232.0
queko_BIGD/20QBT_45CYC_.2D1_.2D2_9,20,hybrid_sabre_adopted,18,122,137,122,0.4508091500292384,0.0033869616654092793,224.0,0.629,18,122,137,0.4508091500292384,0.0033869616654092793,224.0,22,114,128,0.46967730226411225,0.003554516685926556,224.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_0,20,hybrid_sabre_adopted,54,267,244,267,0.17576288673226032,0.0035230456522568686,468.0,0.605,54,267,244,0.17576288673226032,0.0035230456522568686,468.0,46,219,205,0.2647449248119643,0.003380084386160955,452.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_1,20,hybrid_sabre_adopted,46,247,219,247,0.21979328635320003,0.0033120998762068508,400.0,0.633,46,247,219,0.21979328635320003,0.0033120998762068508,400.0,42,199,178,0.27384918842363315,0.0036210356175287077,350.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_2,20,hybrid_sabre_adopted,51,252,180,252,0.20292581829877435,0.003374370400350127,390.0,0.418,51,252,180,0.20292581829877435,0.003374370400350127,390.0,35,188,156,0.3009910154791876,0.0034639132678282425,428.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_3,20,rl_multistart_routed,34,205,189,205,0.27943992737410084,0.003337036750534333,324.0,0.667,34,205,169,0.26532328203236055,0.0034329051684949723,344.0,32,171,109,0.3594498229796392,0.0031356768923661293,348.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_4,20,hybrid_sabre_adopted,50,253,234,253,0.20256307155542938,0.003347421671873031,410.0,0.629,50,253,234,0.20256307155542938,0.003347421671873031,410.0,40,195,154,0.2930628102965037,0.003521340411054488,398.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_5,20,rl_multistart_routed,51,264,217,264,0.18263911663323085,0.0035764094843668604,372.0,0.486,53,270,199,0.1937805689638156,0.0032528373608119404,464.0,36,189,151,0.3104312698598439,0.0033220247610917667,410.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_6,20,hybrid_sabre_adopted,51,260,218,260,0.19541484395741984,0.0034292721227124215,408.0,0.382,51,260,218,0.19541484395741984,0.0034292721227124215,408.0,30,167,154,0.36176762274701535,0.003317945175248847,428.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_7,20,hybrid_sabre_adopted,59,298,219,298,0.1535264072708165,0.0033353432442637123,512.0,0.394,59,298,219,0.1535264072708165,0.0033353432442637123,512.0,39,212,183,0.27955438587695897,0.003379386454134919,396.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_8,20,hybrid_sabre_adopted,62,303,311,303,0.15150172724229996,0.003318837934877802,462.0,0.428,62,303,311,0.15150172724229996,0.003318837934877802,462.0,51,240,208,0.22309257972887422,0.0034560352373962685,474.0
queko_BIGD/20QBT_45CYC_.2D1_.3D2_9,20,hybrid_sabre_adopted,55,272,324,272,0.1784925044329835,0.0033417002776448303,494.0,0.357,55,272,324,0.1784925044329835,0.0033417002776448303,494.0,39,200,197,0.29336494530458007,0.003423391776664895,394.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_0,20,hybrid_sabre_adopted,68,346,316,346,0.12123944999207444,0.0032943414222236607,462.0,0.383,68,346,316,0.12123944999207444,0.0032943414222236607,462.0,59,293,273,0.15873053053019426,0.0034642211521980298,640.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_1,20,hybrid_sabre_adopted,85,411,389,411,0.07237246449636078,0.003476342965191604,598.0,0.393,85,411,389,0.07237246449636078,0.003476342965191604,598.0,65,311,232,0.14987086669620153,0.003273571744503364,534.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_2,20,hybrid_sabre_adopted,88,420,368,420,0.06864043863055534,0.00334707899506878,626.0,0.408,88,420,368,0.06864043863055534,0.00334707899506878,626.0,56,274,237,0.16899117346959358,0.0035315288220077413,580.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_3,20,rl_multistart_routed,78,380,270,380,0.09872295591603444,0.0032928783198593607,486.0,0.381,82,392,355,0.07852060655039969,0.0035370188976688623,576.0,45,235,185,0.22667809610535214,0.0036203170300435675,620.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_4,20,hybrid_sabre_adopted,71,353,316,353,0.08979424808742245,0.0037239748871082277,570.0,0.41,71,353,316,0.08979424808742245,0.0037239748871082277,570.0,57,277,220,0.18524948261644908,0.003473524635231036,564.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_5,20,hybrid_sabre_adopted,77,385,303,385,0.09223924968871804,0.0034865765967090232,562.0,0.455,77,385,303,0.09223924968871804,0.0034865765967090232,562.0,64,304,285,0.14739861985944638,0.0035744503007085725,570.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_6,20,hybrid_sabre_adopted,80,390,363,390,0.10183706057004085,0.0031338539473016757,620.0,0.513,80,390,363,0.10183706057004085,0.0031338539473016757,620.0,56,268,271,0.17976443359156682,0.003498592549964678,532.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_7,20,hybrid_sabre_adopted,87,407,334,407,0.08433337079344475,0.003556576152778373,568.0,0.454,87,407,334,0.08433337079344475,0.003556576152778373,568.0,56,278,287,0.1817555129027803,0.0034898252438999287,558.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_8,20,rl_multistart_routed,74,370,336,370,0.10118109103350813,0.0032647211736539323,534.0,0.608,74,370,295,0.09302254776897038,0.0034491032187142882,536.0,56,270,226,0.2010119770667537,0.0032865118947701605,490.0
queko_BIGD/20QBT_45CYC_.2D1_.4D2_9,20,hybrid_sabre_adopted,68,344,306,344,0.10776164316687532,0.0037083033553254414,478.0,0.405,68,344,306,0.10776164316687532,0.0037083033553254414,478.0,53,259,267,0.20342143473132987,0.003331103724477061,496.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_0,20,hybrid_sabre_adopted,76,417,349,417,0.07822602633330461,0.0033883374435922102,614.0,0.529,76,417,349,0.07822602633330461,0.0033883374435922102,614.0,80,385,390,0.08070597754981675,0.003607032762592661,650.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_1,20,hybrid_sabre_adopted,82,423,377,423,0.07565859945116146,0.0034119717989289093,600.0,0.5,82,423,377,0.07565859945116146,0.0034119717989289093,600.0,71,338,323,0.11966512961997808,0.003563981286121564,642.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_2,20,hybrid_sabre_adopted,95,460,334,460,0.057425959049575606,0.0034397712468128595,698.0,0.605,95,460,334,0.057425959049575606,0.0034397712468128595,698.0,50,285,212,0.1654342142007539,0.0034664375810531853,562.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_3,20,rl_multistart_routed,74,377,314,377,0.09369856697488416,0.003356751891224443,470.0,0.508,80,395,471,0.08537541060022276,0.0034690135926232764,632.0,66,303,259,0.15328622514161006,0.003274163593685198,628.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_4,20,hybrid_sabre_adopted,96,467,337,467,0.05487988476213435,0.0034510518903918094,674.0,0.601,96,467,337,0.05487988476213435,0.0034510518903918094,674.0,89,410,403,0.08713889008890667,0.0033177189977655038,740.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_5,20,hybrid_sabre_adopted,96,481,346,481,0.04543755594118057,0.0034440770714279623,788.0,0.399,96,481,346,0.04543755594118057,0.0034440770714279623,788.0,71,348,269,0.11556339920803604,0.0033559303699985847,814.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_6,20,hybrid_sabre_adopted,97,470,451,470,0.04704730025609199,0.0035115286733009973,662.0,0.448,97,470,451,0.04704730025609199,0.0035115286733009973,662.0,83,388,348,0.08520684505846245,0.0034700781659477947,654.0
queko_BIGD/20QBT_45CYC_.2D1_.5D2_7,20,hybrid_sabre_adopted,90,447,408,447,0.05985732545736091,0.003646662059605731,692.0,0.478,90,447,408,0.05985732545736091,0.003646662059605731,692.0,74,345,310,0.11855777372832124,0.003409192115974345,650.0
