circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BNTF/16QBT_25CYC_TFL_6,16,hybrid_sabre_adopted,0,48,43,48,0.7105437227091511,0.0032922784528362273,96.0,0.389,0,48,43,0.7105437227091511,0.0032922784528362273,96.0,0,34,31,0.79071308110431,0.0036320175857347844,112.0
queko_BNTF/16QBT_25CYC_TFL_7,16,hybrid_sabre_adopted,0,50,40,50,0.7000644531609544,0.0033513374732622742,100.0,0.338,0,50,40,0.7000644531609544,0.0033513374732622742,100.0,0,40,28,0.7542080298775394,0.003923266473866369,100.0
queko_BNTF/16QBT_25CYC_TFL_8,16,hybrid_sabre_adopted,0,54,52,54,0.7034794510320294,0.0035277786360139915,108.0,0.461,0,54,52,0.7034794510320294,0.0035277786360139915,108.0,0,30,38,0.8202570139205878,0.003671356141813702,164.0
queko_BNTF/16QBT_25CYC_TFL_9,16,hybrid_sabre_adopted,0,42,48,42,0.7539166029355449,0.003314080760533869,84.0,0.518,0,42,48,0.7539166029355449,0.003314080760533869,84.0,0,28,31,0.8201277401342781,0.003782922722559086,92.0
queko_BNTF/16QBT_30CYC_TFL_0,16,hybrid_sabre_adopted,0,53,48,53,0.6966878520039855,0.0035800403587651903,106.0,0.489,0,53,48,0.6966878520039855,0.0035800403587651903,106.0,0,27,22,0.8253805878075149,0.0035378576145141645,106.0
queko_BNTF/16QBT_30CYC_TFL_1,16,hybrid_sabre_adopted,0,65,54,65,0.6352318977493522,0.003560783811642646,130.0,0.339,0,65,54,0.6352318977493522,0.003560783811642646,130.0,0,43,35,0.73816007996372,0.003916784213647325,130.0
queko_BNTF/16QBT_30CYC_TFL_2,16,hybrid_sabre_adopted,0,55,50,55,0.6824978175483134,0.0034642050366223854,110.0,0.462,0,55,50,0.6824978175483134,0.0034642050366223854,110.0,0,31,33,0.7965567084360514,0.003792612378235924,110.0
queko_BNTF/16QBT_30CYC_TFL_3,16,hybrid_sabre_adopted,0,61,59,61,0.6462402073778426,0.0034134439287691466,122.0,0.314,0,61,59,0.6462402073778426,0.0034134439287691466,122.0,0,43,37,0.7492556450145931,0.0032961837922680765,122.0
queko_BNTF/16QBT_30CYC_TFL_4,16,hybrid_sabre_adopted,0,57,59,57,0.6853956383029343,0.0033868558706458113,114.0,0.431,0,57,59,0.6853956383029343,0.0033868558706458113,114.0,0,43,41,0.7476802765909838,0.003748856179978523,114.0
queko_BNTF/16QBT_30CYC_TFL_5,16,hybrid_sabre_adopted,0,63,59,63,0.6412253595180248,0.0032133469540912545,126.0,0.339,0,63,59,0.6412253595180248,0.0032133469540912545,126.0,0,49,42,0.7096999817333384,0.00398804872304779,126.0
queko_BNTF/16QBT_30CYC_TFL_6,16,hybrid_sabre_adopted,0,67,68,67,0.6323240080070112,0.003454961113165609,134.0,0.513,0,67,68,0.6323240080070112,0.003454961113165609,134.0,0,43,40,0.7367675771736014,0.003937958081540828,134.0
queko_BNTF/16QBT_30CYC_TFL_7,16,hybrid_sabre_adopted,0,69,54,69,0.6238044888143617,0.0034014391340423254,138.0,0.491,0,69,54,0.6238044888143617,0.0034014391340423254,138.0,0,47,35,0.746297159873018,0.0034115631568608857,194.0
queko_BNTF/16QBT_30CYC_TFL_8,16,hybrid_sabre_adopted,0,57,63,57,0.669243075723093,0.0033611209226114117,114.0,0.414,0,57,63,0.669243075723093,0.0033611209226114117,114.0,0,51,48,0.7041070583851144,0.003907686945826753,114.0
queko_BNTF/16QBT_30CYC_TFL_9,16,hybrid_sabre_adopted,0,49,45,49,0.7150008197090081,0.0033996226405178815,98.0,0.425,0,49,45,0.7150008197090081,0.0033996226405178815,98.0,0,29,30,0.812787112071505,0.00374065392982209,106.0
queko_BNTF/16QBT_35CYC_TFL_0,16,hybrid_sabre_adopted,0,63,60,63,0.6623716351390477,0.003001258605821811,126.0,0.414,0,63,60,0.6623716351390477,0.003001258605821811,126.0,0,45,42,0.7386221447757049,0.0037409604120535135,142.0
queko_BNTF/16QBT_35CYC_TFL_1,16,hybrid_sabre_adopted,0,61,56,61,0.6523538202505705,0.003567754045310349,122.0,0.38,0,61,56,0.6523538202505705,0.003567754045310349,122.0,0,41,36,0.7489138422450463,0.003823420089963067,122.0
queko_BNTF/16QBT_35CYC_TFL_2,16,hybrid_sabre_adopted,0,67,69,67,0.6162141358677425,0.0037793407980186693,134.0,0.429,0,67,69,0.6162141358677425,0.0037793407980186693,134.0,0,43,49,0.7544882498561808,0.0037708998880525532,166.0
queko_BNTF/16QBT_35CYC_TFL_3,16,hybrid_sabre_adopted,0,71,66,71,0.6224115113995972,0.003395418032778861,142.0,0.304,0,71,66,0.6224115113995972,0.003395418032778861,142.0,0,43,50,0.7567999119708745,0.003634947353582134,190.0
queko_BNTF/16QBT_35CYC_TFL_4,16,hybrid_sabre_adopted,0,63,55,63,0.636919530070533,0.0033217255057891395,126.0,0.308,0,63,55,0.636919530070533,0.0033217255057891395,126.0,0,41,37,0.7605021795338668,0.003465490013292636,126.0
queko_BNTF/16QBT_35CYC_TFL_5,16,hybrid_sabre_adopted,0,69,64,69,0.6209871882268531,0.003348606928889914,138.0,0.29,0,69,64,0.6209871882268531,0.003348606928889914,138.0,0,45,38,0.7430771285947302,0.0038281568219535006,186.0
queko_BNTF/16QBT_35CYC_TFL_6,16,hybrid_sabre_adopted,0,73,70,73,0.589268255217086,0.003575107750707533,146.0,0.318,0,73,70,0.589268255217086,0.003575107750707533,146.0,0,53,52,0.6940608415914132,0.0037139119949968365,162.0
queko_BNTF/16QBT_35CYC_TFL_7,16,hybrid_sabre_adopted,0,71,68,71,0.6209616679744224,0.0034450259033269337,142.0,0.324,0,71,68,0.6209616679744224,0.0034450259033269337,142.0,0,43,44,0.7435712010416546,0.003889668024558562,142.0
queko_BNTF/16QBT_35CYC_TFL_8,16,hybrid_sabre_adopted,0,79,82,79,0.5845408573250888,0.003287064862079455,158.0,0.308,0,79,82,0.5845408573250888,0.003287064862079455,158.0,0,55,63,0.6915444248358432,0.003639188861897664,158.0
queko_BNTF/16QBT_35CYC_TFL_9,16,hybrid_sabre_adopted,0,75,60,75,0.583036096562501,0.003499659558651078,150.0,0.298,0,75,60,0.583036096562501,0.003499659558651078,150.0,0,63,43,0.6696173562355503,0.0037630240955179406,150.0
queko_BNTF/16QBT_40CYC_TFL_0,16,hybrid_sabre_adopted,0,76,84,76,0.5976896028405083,0.0032433937350161437,152.0,0.31,0,76,84,0.5976896028405083,0.0032433937350161437,152.0,0,48,51,0.7106156398229542,0.003948847586910665,152.0
queko_BNTF/16QBT_40CYC_TFL_1,16,hybrid_sabre_adopted,0,86,80,86,0.5624256898677235,0.0033650936483171777,172.0,0.299,0,86,80,0.5624256898677235,0.0033650936483171777,172.0,0,68,59,0.6479456928455185,0.00383932577975562,172.0
queko_BNTF/16QBT_40CYC_TFL_2,16,hybrid_sabre_adopted,0,70,64,70,0.6084970622377575,0.003450008207009724,140.0,0.301,0,70,64,0.6084970622377575,0.003450008207009724,140.0,0,48,43,0.7128140276517265,0.003983068595453541,140.0
queko_BNTF/16QBT_40CYC_TFL_3,16,hybrid_sabre_adopted,0,68,67,68,0.6562328208827488,0.003241545334726546,136.0,0.309,0,68,67,0.6562328208827488,0.003241545334726546,136.0,0,30,36,0.8083646921386585,0.003960196203036749,272.0
queko_BNTF/16QBT_40CYC_TFL_4,16,hybrid_sabre_adopted,0,68,75,68,0.6194668141236273,0.0034464841725804223,136.0,0.3,0,68,75,0.6194668141236273,0.0034464841725804223,136.0,0,52,61,0.7152773656838256,0.003644579515996355,152.0
queko_BNTF/16QBT_40CYC_TFL_5,16,hybrid_sabre_adopted,0,66,65,66,0.6385401739429346,0.0035575099830887197,132.0,0.306,0,66,65,0.6385401739429346,0.0035575099830887197,132.0,0,52,48,0.7016534497745744,0.0037345472491209595,132.0
queko_BNTF/16QBT_40CYC_TFL_6,16,hybrid_sabre_adopted,0,70,59,70,0.6109528207723678,0.0037644096981560857,140.0,0.311,0,70,59,0.6109528207723678,0.0037644096981560857,140.0,0,34,32,0.7942384418487236,0.003479688881908663,268.0
queko_BNTF/16QBT_40CYC_TFL_7,16,hybrid_sabre_adopted,0,80,81,80,0.5845023156590767,0.0034746503514312584,160.0,0.306,0,80,81,0.5845023156590767,0.0034746503514312584,160.0,0,52,55,0.7128352860395164,0.0037733018864039517,160.0
queko_BNTF/16QBT_40CYC_TFL_8,16,hybrid_sabre_adopted,0,70,74,70,0.6077180589190904,0.003331626928990617,140.0,0.304,0,70,74,0.6077180589190904,0.003331626928990617,140.0,0,48,57,0.7384941715567295,0.003390914460395662,164.0
queko_BNTF/16QBT_40CYC_TFL_9,16,hybrid_sabre_adopted,0,70,59,70,0.6084100208220968,0.0034717345132609413,140.0,0.333,0,70,59,0.6084100208220968,0.0034717345132609413,140.0,0,48,41,0.7249196461990101,0.0037257181861572743,140.0
queko_BNTF/16QBT_45CYC_TFL_0,16,hybrid_sabre_adopted,0,74,63,74,0.5788832296620676,0.003694686799357224,148.0,0.474,0,74,63,0.5788832296620676,0.003694686799357224,148.0,0,44,35,0.7569098380692608,0.003591413969090063,148.0
queko_BNTF/16QBT_45CYC_TFL_1,16,hybrid_sabre_adopted,0,86,83,86,0.5558230468841773,0.003290627829148094,172.0,0.455,0,86,83,0.5558230468841773,0.003290627829148094,172.0,0,60,55,0.666024550762936,0.004013867134876454,172.0
queko_BNTF/16QBT_45CYC_TFL_2,16,hybrid_sabre_adopted,0,86,78,86,0.5577303306560539,0.003429518877843314,172.0,0.43,0,86,78,0.5577303306560539,0.003429518877843314,172.0,0,54,46,0.7025614899313564,0.003727041847623715,172.0
queko_BNTF/16QBT_45CYC_TFL_3,16,hybrid_sabre_adopted,0,82,77,82,0.5799654737483908,0.0033227340431885408,164.0,0.373,0,82,77,0.5799654737483908,0.0033227340431885408,164.0,0,44,40,0.727938441242745,0.004079719190366587,164.0
